,num_passengers,purchase_lead,length_of_stay,flight_hour,add_ons_count,flight_duration,flight_day,route_0,route_1,route_2,route_3,route_4,route_5,route_6,route_7,route_8,route_9,booking_origin_0,booking_origin_1,booking_origin_2,booking_origin_3,booking_origin_4,booking_origin_5,booking_origin_6,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,departure_city_0,departure_city_1,departure_city_2,departure_city_3,departure_city_4,departure_city_5,departure_city_6,arrival_city_0,arrival_city_1,arrival_city_2,arrival_city_3,arrival_city_4,arrival_city_5,arrival_city_6,is_weekend,booking_urgency,long_haul,is_AM,departure_country_0,departure_country_1,departure_country_2,departure_country_3,departure_country_4,arrival_country_0,arrival_country_1,arrival_country_2,arrival_country_3,arrival_country_4,sales_channel_Mobile,trip_type_CircleTrip,trip_type_OneWay,trip_type_RoundTrip
45011,-0.7613985763745363,1.2838903336488818,-0.6372779219856636,1.2174137144075752,0.6569995985961722,-1.4039123824502293,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
37701,-0.7613985763745363,0.11450178654568811,-0.8282822569920967,0.7669686366156055,-1.5108170509771273,-0.6638620900086041,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
47644,1.1166046730975012,1.26247685383188,-0.6372779219856636,-0.9007216998172387,1.4776034040072414,0.8732933577577402,4,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0
25202,-0.7613985763745363,-0.607985793394677,0.3847091583531292,0.7669686366156055,-0.29911905412201495,-1.4377534015961795,7,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1
25612,-0.7613985763745363,-1.381903186323515,-1.7845552207709512,-1.1430031266458724,0.6569995985961722,1.0798180089877247,2,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1
45332,1.1166046730975012,-0.5499738433179475,-0.6372779219856636,1.0709625451579436,0.6569995985961722,-0.2942385919163512,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
41874,-0.7613985763745363,-0.607985793394677,-0.8282822569920967,0.27723331018981234,-0.29911905412201495,-1.1225527266413642,7,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1
37277,-0.7613985763745363,-0.9295008130930285,-0.8282822569920967,-0.2678472719856564,-0.29911905412201495,0.8732933577577402,5,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1
20078,-0.7613985763745363,-1.123907274341547,1.6402439595832514,0.10279385556032979,-0.29911905412201495,1.0798180089877247,6,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1
46319,1.1166046730975012,0.009039578561497598,-0.6372779219856636,0.44563779509228063,-0.29911905412201495,1.0798180089877247,3,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1
7255,1.1166046730975012,1.167300165864669,1.134933592472125,-0.6766107939409205,-0.29911905412201495,0.8732933577577402,7,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1
15782,-0.7613985763745363,0.6662149681494975,0.6871159166292744,-0.2678472719856564,-0.29911905412201495,1.0798180089877247,7,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1
34954,1.1166046730975012,0.40220179079437535,-1.0639330857182203,1.0709625451579436,-1.5108170509771273,-1.5913425108228103,6,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
12252,-0.7613985763745363,1.457733151995007,0.3847091583531292,-0.6766107939409205,-1.5108170509771273,-0.7184129822529852,4,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
33985,1.1166046730975012,-0.7026444811532038,-1.0639330857182203,-1.1430031266458724,-0.29911905412201495,-1.1225527266413642,6,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
35598,1.7691282537209854,-0.7718630193357717,-0.8282822569920967,0.9209262596682888,1.4776034040072414,0.09970522980350549,5,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
47669,-0.7613985763745363,-0.6384429410362156,-0.6372779219856636,1.2174137144075752,-1.5108170509771273,0.8732933577577402,4,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0
49441,-0.7613985763745363,0.1427909950210259,-0.6372779219856636,1.2174137144075752,-1.5108170509771273,-0.6638620900086041,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1
41079,1.1166046730975012,-0.3261143057941949,-0.8282822569920967,-0.2678472719856564,0.6569995985961722,1.0798180089877247,7,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1
45318,1.1166046730975012,0.7586672039606065,-0.6372779219856636,-0.2678472719856564,-0.29911905412201495,-0.2942385919163512,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
29286,-0.7613985763745363,0.2984578077648778,-1.3674014856850494,2.162449058220435,-1.5108170509771273,0.8732933577577402,7,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
6334,-0.7613985763745363,0.9729956079443682,0.4844262509611635,-0.6766107939409205,0.6569995985961722,1.0798180089877247,7,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1
8018,1.1166046730975012,0.17034783053609098,0.7544331518807158,-1.7150767401932572,0.6569995985961722,1.0798180089877247,6,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1
1472,-0.7613985763745363,0.40220179079437535,0.5723895110409859,-0.07853659432621089,0.6569995985961722,1.0798180089877247,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1
20381,-0.7613985763745363,-0.24128450955312888,1.0381522111099157,0.44563779509228063,0.6569995985961722,1.0798180089877247,6,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1
26708,-0.7613985763745363,0.6662149681494975,-1.3674014856850494,-0.9007216998172387,0.6569995985961722,0.09970522980350549,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
7136,1.5535771742530113,0.9316316643036724,0.8985217944604097,-0.6766107939409205,0.6569995985961722,0.8732933577577402,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1
7809,1.1166046730975012,-0.8872766810520506,0.3847091583531292,-1.1430031266458724,0.6569995985961722,0.8732933577577402,5,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1
9058,1.1166046730975012,0.7006752115521887,0.5297180839570429,-0.2678472719856564,0.6569995985961722,1.0798180089877247,2,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1
36241,-0.7613985763745363,1.304958062685134,-0.8282822569920967,-1.1430031266458724,-1.5108170509771273,0.9469511485926131,6,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1
34244,1.1166046730975012,-1.3088241824391615,-1.0639330857182203,1.500680560825869,-0.29911905412201495,-1.274333431606884,7,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
10500,-0.7613985763745363,-0.07344183524940441,0.8445095289267391,-1.1430031266458724,0.6569995985961722,0.09970522980350549,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
12978,-0.7613985763745363,-1.9356648342663465,0.8445095289267391,0.7669686366156055,0.6569995985961722,1.0798180089877247,2,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1
28752,-0.7613985763745363,-0.9295008130930285,-1.3674014856850494,-0.6766107939409205,-1.5108170509771273,1.0798180089877247,4,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1
12885,-0.7613985763745363,-1.9356648342663465,1.1167412476721235,0.27723331018981234,-0.29911905412201495,0.09970522980350549,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1
37494,-0.7613985763745363,-0.7026444811532038,-0.8282822569920967,-0.07853659432621089,-1.5108170509771273,-0.5399461303329668,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
26908,-0.7613985763745363,-0.07344183524940441,-1.3674014856850494,1.7726250821598701,-0.29911905412201495,-0.2942385919163512,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1
43970,-0.7613985763745363,-0.10839244418025865,-0.6372779219856636,1.2174137144075752,-1.5108170509771273,0.9469511485926131,7,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1
42575,1.7042173666913192,1.684460628809992,-0.6372779219856636,-0.9007216998172387,-1.5108170509771273,-0.5399461303329668,7,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
44778,-0.7613985763745363,0.4453830467664642,-0.6372779219856636,-1.7150767401932572,-1.5108170509771273,-0.6638620900086041,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
44275,-0.7613985763745363,-0.03965042467741372,-0.6372779219856636,1.2174137144075752,1.4776034040072414,-0.7184129822529852,7,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
7003,-0.7613985763745363,-0.1445939829606196,0.7544331518807158,1.7726250821598701,-0.29911905412201495,0.8732933577577402,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1
623,1.1166046730975012,1.1438429322462667,1.6546789714831487,0.44563779509228063,0.6569995985961722,1.0798180089877247,7,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1
38215,1.8192825302635733,-0.24128450955312888,-0.8282822569920967,1.0709625451579436,-0.29911905412201495,-0.5399461303329668,3,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
11263,-0.7613985763745363,0.5270936651284731,0.5297180839570429,-0.2678472719856564,0.6569995985961722,-1.1225527266413642,4,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1
17656,-0.7613985763745363,-1.6590571691453444,1.7150035269238157,0.9209262596682888,0.6569995985961722,-1.555007776650273,7,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1
28714,-0.7613985763745363,-1.180816007907414,-1.3674014856850494,-1.4102044758068109,-1.5108170509771273,1.0798180089877247,3,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1
27620,1.1166046730975012,0.8062260788519451,-1.3674014856850494,-1.4102044758068109,-0.29911905412201495,-0.2942385919163512,3,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1
5884,1.1166046730975012,0.7006752115521887,1.0979988962951575,0.9209262596682888,-0.29911905412201495,-1.5687005871974498,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1
37412,-0.7613985763745363,-0.3950077504671528,-0.8282822569920967,-0.6766107939409205,-1.5108170509771273,-0.5399461303329668,7,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1500,1.1166046730975012,-0.46928483980074487,0.3847091583531292,0.10279385556032979,-0.29911905412201495,1.0798180089877247,6,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1
22568,-0.7613985763745363,-0.5499738433179475,1.4374972949385028,0.9209262596682888,-0.29911905412201495,-1.1225527266413642,7,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
4355,1.1166046730975012,1.2241323862795481,0.6127013189671301,2.162449058220435,1.4776034040072414,0.8732933577577402,4,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
37619,-0.7613985763745363,-0.808642223391033,-0.8282822569920967,0.7669686366156055,-0.29911905412201495,-0.2942385919163512,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
35127,1.7042173666913192,0.4453830467664642,-0.8282822569920967,-0.6766107939409205,-1.5108170509771273,-0.5399461303329668,7,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
903,-0.7613985763745363,-0.3714883353710078,1.2185700368472294,0.6086952058097841,-0.29911905412201495,1.0798180089877247,7,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
20775,-0.7613985763745363,0.3911415810208944,0.4844262509611635,0.7669686366156055,1.4776034040072414,1.0798180089877247,2,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
32953,-0.7613985763745363,0.5171946901440357,-1.0639330857182203,-0.9007216998172387,-1.5108170509771273,-0.5399461303329668,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1
11725,-0.7613985763745363,-0.6384429410362156,2.3718610611732567,-1.4102044758068109,-0.29911905412201495,0.8732933577577402,5,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1
21590,-0.7613985763745363,-0.9295008130930285,0.6508783927531078,-0.07853659432621089,0.6569995985961722,1.0798180089877247,2,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1
19420,-0.7613985763745363,0.42399981985832136,0.6508783927531078,-0.6766107939409205,-1.5108170509771273,1.0798180089877247,3,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1
8336,1.1166046730975012,-0.2827769378091851,0.4844262509611635,0.9209262596682888,0.6569995985961722,1.0798180089877247,7,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1
20412,-0.7613985763745363,0.4767171526078457,1.1697797134626025,0.6086952058097841,-0.29911905412201495,1.0798180089877247,4,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1
2115,1.1166046730975012,-0.8470567960572152,0.4844262509611635,0.9209262596682888,-1.5108170509771273,1.0798180089877247,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
38410,1.8365725195649567,0.3341302607158842,-0.8282822569920967,0.10279385556032979,-0.29911905412201495,-0.6638620900086041,5,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
23806,-0.7613985763745363,-0.34853356108483197,0.9239684418765236,-0.2678472719856564,1.4776034040072414,-1.1225527266413642,3,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1
44100,-0.7613985763745363,-0.7026444811532038,-0.6372779219856636,0.9209262596682888,-1.5108170509771273,0.9469511485926131,7,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1
7494,-0.7613985763745363,0.12874062128826186,0.5723895110409859,0.7669686366156055,-0.29911905412201495,-1.5687005871974498,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1
41579,1.7042173666913192,0.12874062128826186,-0.8282822569920967,-0.07853659432621089,0.6569995985961722,-1.5913425108228103,5,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
38979,-0.7613985763745363,-1.180816007907414,-0.8282822569920967,0.44563779509228063,0.6569995985961722,-1.1225527266413642,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1
32163,-0.7613985763745363,-1.180816007907414,-1.0639330857182203,-0.9007216998172387,0.6569995985961722,0.09970522980350549,5,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1
8611,-0.7613985763745363,-1.0707901699772358,0.3847091583531292,-0.2678472719856564,-1.5108170509771273,-1.1225527266413642,6,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1
42202,1.1166046730975012,0.10006881031049987,-0.8282822569920967,1.7726250821598701,0.6569995985961722,0.8732933577577402,2,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
35145,-0.7613985763745363,-0.34853356108483197,-0.8282822569920967,-1.1430031266458724,1.4776034040072414,-0.2942385919163512,3,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
44818,-0.7613985763745363,-2.1383769814164966,-0.6372779219856636,0.7669686366156055,-1.5108170509771273,-1.1225527266413642,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
44358,1.1166046730975012,0.3223673396744043,-0.6372779219856636,-0.2678472719856564,-1.5108170509771273,-1.1757571730877157,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1
44675,-0.7613985763745363,1.381081967782609,-0.6372779219856636,1.2174137144075752,0.6569995985961722,-0.2942385919163512,7,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1
46088,-0.7613985763745363,-0.006936491009936099,-0.6372779219856636,0.7669686366156055,-0.29911905412201495,1.0798180089877247,6,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1
2915,1.5535771742530113,0.43474219154236615,0.721584303535813,0.27723331018981234,1.4776034040072414,0.8732933577577402,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1
19003,-0.7613985763745363,-0.607985793394677,0.8985217944604097,-0.6766107939409205,-1.5108170509771273,1.0798180089877247,4,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1
32349,-0.7613985763745363,-0.41912345457456995,-1.0639330857182203,0.9209262596682888,-1.5108170509771273,0.09970522980350549,6,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
